Date,AAPL,AMD,AMZN,CVX,DIS,GOOG,INTC,JPM,KO,MA,META,MSFT,NFLX,NVDA,PEP,PG,TSLA,UNH,V,XOM
2021-01-27,138.57977294921875,88.83999633789062,161.62899780273438,72.91375732421875,160.35675048828125,90.99858856201172,48.44671630859375,113.65471649169922,42.368408203125,307.4762878417969,270.6551818847656,224.2631072998047,523.280029296875,12.882969856262207,120.63903045654297,115.5486831665039,288.0533447265625,310.9423522949219,188.7306365966797,37.73712158203125
2021-01-28,133.73153686523438,87.5199966430664,161.88099670410156,73.59162139892578,169.06161499023438,92.60504150390625,50.688697814941406,115.65473937988281,42.90968704223633,316.0429992675781,263.5541076660156,230.06951904296875,538.5999755859375,13.015859603881836,121.64407348632812,117.33078002929688,278.4766540527344,315.76080322265625,191.8766632080078,38.32795333862305
2021-01-29,128.7272491455078,85.63999938964844,160.30999755859375,70.43367767333984,165.41246032714844,91.24463653564453,50.18244171142578,114.37468719482422,42.03665542602539,308.2560119628906,256.9205017089844,223.3579864501953,532.3900146484375,12.954774856567383,119.3543472290039,115.3956527709961,264.510009765625,311.4933166503906,187.06568908691406,37.31273651123047
2021-02-01,130.85382080078125,87.66000366210938,167.1439971923828,71.4339828491211,168.1665496826172,94.50572967529297,51.24919128417969,115.21916198730469,42.32475280761719,313.3921203613281,260.5804443359375,230.76283264160156,539.0399780273438,13.201359748840332,119.71265411376953,116.0797119140625,279.9366760253906,311.8855895996094,192.0121307373047,37.37931823730469
2021-02-02,131.6830291748047,88.86000061035156,169.0,71.97132873535156,174.05833435058594,95.8060302734375,52.433467864990234,118.76588439941406,42.743804931640625,325.87677001953125,265.62274169921875,230.62799072265625,548.1599731445312,13.520247459411621,120.93618774414062,115.91768646240234,290.92999267578125,316.29302978515625,196.12611389160156,37.970130920410156
2021-02-03,130.65867614746094,87.88999938964844,165.62649536132812,73.54202270507812,173.53701782226562,102.89189147949219,52.14418411254883,120.12589263916016,42.57793426513672,324.36614990234375,265.19512939453125,233.98858642578125,539.4500122070312,13.49406909942627,120.62158203125,116.06169128417969,284.89666748046875,315.51800537109375,194.9161834716797,39.45963668823242
2021-02-04,134.024169921875,87.83999633789062,166.5500030517578,73.5750961303711,177.27468872070312,102.50917053222656,53.470245361328125,122.89035034179688,42.78746032714844,332.1725769042969,265.0359802246094,233.03529357910156,552.1599731445312,13.627458572387695,122.07229614257812,116.13369750976562,283.3299865722656,307.515380859375,202.5536651611328,40.21688461303711
2021-02-05,133.60902404785156,87.9000015258789,167.6074981689453,73.79002380371094,178.189453125,104.2801513671875,52.91543960571289,122.65037536621094,43.34620666503906,330.14544677734375,266.6372375488281,233.21826171875,550.7899780273438,13.554408073425293,123.19096374511719,116.61973571777344,284.07666015625,303.0239562988281,202.08901977539062,41.5649299621582
2021-02-08,133.7554931640625,91.47000122070312,166.14700317382812,75.62528991699219,186.88450622558594,104.02714538574219,53.80677032470703,124.57038879394531,43.58192825317383,328.4691162109375,265.12548828125,233.47825622558594,547.9199829101562,14.399874687194824,122.7015380859375,116.25970458984375,287.8066711425781,302.86517333984375,200.26918029785156,43.354007720947266
2021-02-09,132.8762664794922,90.91000366210938,165.25,75.19540405273438,185.1238555908203,103.55992126464844,53.46115493774414,124.07261657714844,43.389862060546875,324.9703674316406,267.9798889160156,234.73001098632812,559.0700073242188,14.224846839904785,122.00237274169922,115.80967712402344,283.1533203125,307.8049011230469,199.91102600097656,42.84625244140625
2021-02-10,132.2705535888672,92.3499984741211,164.32899475097656,76.48503875732422,186.52056884765625,104.14990997314453,53.53391647338867,124.14372253417969,43.30255889892578,325.72076416015625,270.3866271972656,233.81527709960938,563.5900268554688,14.72449779510498,120.3418960571289,115.4046630859375,268.2733459472656,311.32525634765625,199.8335723876953,43.260921478271484
2021-02-11,132.01654052734375,92.66000366210938,163.10650634765625,76.07170104980469,187.77957153320312,104.17526245117188,55.17103958129883,123.79706573486328,43.91368103027344,334.16082763671875,268.9147033691406,235.42332458496094,557.5900268554688,15.209687232971191,117.9560317993164,115.503662109375,270.5533447265625,311.01715087890625,204.23513793945312,42.17770004272461
2021-02-12,132.25103759765625,93.7699966430664,163.885498046875,76.50984191894531,184.5926971435547,104.58383178710938,56.216983795166016,125.55707550048828,44.25416564941406,332.33837890625,269.02410888671875,235.90481567382812,556.52001953125,14.920966148376465,116.99469757080078,114.8646240234375,272.0400085449219,306.50689697265625,203.55645751953125,42.75315856933594
2021-02-16,130.12127685546875,91.45999908447266,163.44749450683594,78.07757568359375,183.29434204101562,105.46808624267578,56.81725311279297,128.57933044433594,43.88748550415039,332.5429382324219,272.47515869140625,234.6626739501953,557.280029296875,15.288971900939941,117.44041442871094,115.13463592529297,265.40667724609375,303.1266174316406,201.5592803955078,44.03948974609375
2021-02-17,127.82537078857422,89.94000244140625,165.4320068359375,80.41664123535156,183.3828887939453,105.78668975830078,56.25335693359375,128.97933959960938,43.7652587890625,328.76153564453125,272.0773620605469,235.68563842773438,551.3400268554688,14.865863800048828,117.51032257080078,115.62067413330078,266.04998779296875,305.2182922363281,201.18115234375,44.72495651245117
2021-02-18,126.72144317626953,88.63999938964844,166.4114990234375,79.64535522460938,179.999267578125,105.2344741821289,56.035072326660156,129.41490173339844,44.32400894165039,329.86285400390625,267.920166015625,235.28993225097656,548.219970703125,14.789073944091797,118.30560302734375,116.58372497558594,262.4599914550781,306.66571044921875,202.965087890625,44.02255630493164
2021-02-19,126.87772369384766,89.58000183105469,162.4949951171875,80.3160400390625,180.63861083984375,104.43621063232422,57.30839157104492,131.57492065429688,43.747806549072266,324.707275390625,260.1329040527344,232.56829833984375,540.219970703125,14.886310577392578,115.80613708496094,114.41461181640625,260.4333190917969,303.0893249511719,198.48599243164062,44.318748474121094
2021-02-22,123.09688568115234,85.37000274658203,159.03700256347656,82.4874267578125,188.61563110351562,102.6339340209961,55.21651077270508,132.81048583984375,44.20177459716797,332.0069580078125,258.90960693359375,226.33349609375,533.780029296875,14.317096710205078,115.3516845703125,113.92857360839844,238.1666717529297,305.94671630859375,201.96649169921875,45.9520378112793
2021-02-23,122.96012878417969,84.73999786376953,159.72500610351562,83.52701568603516,193.85824584960938,102.93115997314453,55.58940887451172,133.87716674804688,44.12321090698242,341.51910400390625,264.4094543457031,225.13674926757812,546.1500244140625,14.103920936584473,116.04210662841797,114.77462768554688,232.94667053222656,307.6928405761719,205.64083862304688,46.586734771728516
2021-02-24,122.46187591552734,86.94000244140625,157.97650146484375,86.61222839355469,194.27134704589844,104.13948059082031,57.472103118896484,136.2327423095703,44.27162170410156,357.9897766113281,262.867919921875,226.37210083007812,553.4099731445312,14.459957122802734,115.43907165527344,114.900634765625,247.33999633789062,310.2141418457031,212.73765563964844,47.98306655883789
2021-02-25,118.20233154296875,82.41999816894531,152.85800170898438,85.80738830566406,187.8484344482422,100.96782684326172,54.93456268310547,134.3838348388672,43.8001823425293,345.5636291503906,253.3003692626953,221.0059814453125,546.7000122070312,13.271668434143066,113.6125259399414,113.92857360839844,227.4066619873047,307.09521484375,207.2308807373047,47.18758010864258
2021-02-26,118.46611785888672,84.51000213623047,154.64649963378906,83.83720397949219,185.9402313232422,101.24120330810547,55.28017807006836,130.81936645507812,42.77000045776367,344.8619384765625,256.2143859863281,224.2777557373047,538.8499755859375,13.677574157714844,112.90465545654297,111.18341827392578,225.1666717529297,310.2233581542969,205.912353515625,46.01128005981445
2021-03-01,124.84567260742188,86.38999938964844,157.3070068359375,85.55587768554688,191.7828369140625,103.46051025390625,57.19016647338867,133.77938842773438,43.56446838378906,353.6820373535156,263.4646301269531,228.67880249023438,550.6400146484375,13.80448055267334,114.15436553955078,111.8674545288086,239.47666931152344,312.49249267578125,210.02305603027344,47.72918701171875
2021-03-02,122.2371826171875,84.12999725341797,154.72650146484375,85.88284301757812,190.7598876953125,103.17869567871094,55.69855880737305,133.3438262939453,43.739070892333984,353.6040344238281,257.5868835449219,225.71583557128906,547.8200073242188,13.370152473449707,114.54766845703125,111.51641845703125,228.81333923339844,312.48321533203125,209.18927001953125,47.44991683959961
2021-03-03,119.24768829345703,80.86000061035156,150.25,86.84696960449219,189.10745239257812,100.7367172241211,54.47980499267578,135.92164611816406,43.634307861328125,351.0993957519531,254.0164794921875,219.62582397460938,520.7000122070312,12.770272254943848,112.86094665527344,110.85040283203125,217.73333740234375,310.83038330078125,208.29730224609375,47.83073425292969
2021-03-04,117.36214447021484,77.75,148.8784942626953,87.6098861694336,184.94680786132812,101.84909057617188,53.05187225341797,133.83274841308594,43.59938430786133,340.62237548828125,256.23431396484375,218.82476806640625,511.2900085449219,12.336941719055176,113.48904418945312,109.94133758544922,207.14666748046875,311.7081604003906,205.0495147705078,49.684051513671875
2021-03-05,118.62242889404297,78.5199966430664,150.0229949951172,91.38255310058594,186.8746795654297,104.80402374267578,55.24380111694336,134.14381408691406,44.34147262573242,351.7134094238281,262.83807373046875,223.52500915527344,516.3900146484375,12.427947044372559,117.18890380859375,113.3885498046875,199.31666564941406,324.11822509765625,208.8402557373047,51.562744140625
2021-03-08,113.67900848388672,73.95999908447266,147.59750366210938,92.01136016845703,198.59921264648438,100.61045837402344,54.434329986572266,135.92164611816406,45.08354949951172,361.8979187011719,253.91697692871094,219.4617462158203,493.3299865722656,11.56203556060791,116.39607238769531,114.58560180664062,187.6666717529297,326.9849548339844,213.55203247070312,51.51197052001953
2021-03-09,118.30003356933594,78.52999877929688,153.1425018310547,91.8017578125,191.32054138183594,102.02852630615234,56.99915313720703,134.961669921875,44.4025764465332,366.9561462402344,264.29010009765625,225.6289520263672,506.44000244140625,12.490848541259766,116.50178527832031,113.56855010986328,224.52667236328125,328.6752014160156,213.63926696777344,50.716487884521484
2021-03-10,117.21560668945312,77.5199966430664,152.8820037841797,93.36952209472656,191.86154174804688,102.14434051513672,56.61716079711914,137.89500427246094,44.908931732177734,372.0045166015625,263.4546813964844,224.31642150878906,504.5400085449219,12.438971519470215,117.67341613769531,114.61261749267578,222.68666076660156,326.45263671875,216.3635711669922,52.27361297607422
2021-03-11,119.14996337890625,81.2300033569336,155.67950439453125,93.21858978271484,193.52381896972656,105.11369323730469,57.58124923706055,137.17498779296875,44.4200439453125,374.616455078125,272.3856506347656,228.8622283935547,523.0599975585938,12.962986946105957,117.35626983642578,114.22557830810547,233.1999969482422,329.7208557128906,219.25270080566406,51.884334564208984
2021-03-12,118.24141693115234,81.05000305175781,154.47450256347656,93.52879333496094,193.9270782470703,102.48680114746094,57.20835876464844,138.80169677734375,44.332008361816406,372.98883056640625,266.935546875,227.5302734375,518.02001953125,12.825812339782715,117.1977310180664,115.3326644897461,231.2433319091797,333.6286926269531,217.51730346679688,52.44287109375
2021-03-15,121.13321685791016,82.5,154.08399963378906,92.4305191040039,193.5336456298828,102.71395111083984,58.01781463623047,138.10829162597656,44.92180633544922,372.06298828125,272.25640869140625,226.62307739257812,520.25,13.160273551940918,117.18890380859375,115.7106704711914,235.97999572753906,331.62322998046875,216.4605255126953,51.10576629638672
2021-03-16,122.67680358886719,82.75,154.59300231933594,90.24237060546875,191.0549774169922,104.00775909423828,58.91822814941406,136.45498657226562,45.08906936645508,372.667236328125,277.7562255859375,229.42196655273438,524.030029296875,13.260037422180176,118.0522232055664,116.05269622802734,225.6266632080078,332.2980041503906,217.84690856933594,50.02255630493164
2021-03-17,121.88546752929688,82.62999725341797,156.7864990234375,90.5693359375,192.03860473632812,103.93618774414062,59.82774353027344,137.85943603515625,45.1066780090332,369.0611877441406,282.46038818359375,228.77529907226562,524.4400024414062,13.309922218322754,117.70867156982422,115.58468627929688,233.93666076660156,330.0301818847656,216.2181396484375,50.242591857910156
2021-03-18,117.7529296875,78.12000274658203,151.39950561523438,87.29129791259766,189.1271209716797,101.20938873291016,57.96324157714844,140.13502502441406,44.51688003540039,357.6779479980469,277.0998229980469,222.67567443847656,504.7900085449219,12.692623138427734,116.74847412109375,115.83668518066406,217.72000122070312,339.2794494628906,213.93016052246094,48.07615280151367
2021-03-19,117.22537994384766,79.05999755859375,153.7480010986328,86.67090606689453,188.00579833984375,101.55633544921875,57.99052810668945,137.90386962890625,44.728145599365234,347.4543762207031,288.527099609375,222.3185577392578,512.1799926757812,12.815584182739258,118.48387145996094,115.21564483642578,218.2899932861328,342.5873718261719,200.5897979736328,47.80535125732422
2021-03-22,120.5470199584961,80.30000305175781,155.5435028076172,85.96669006347656,189.69761657714844,101.32719421386719,59.69131088256836,134.19717407226562,44.89539337158203,349.29632568359375,291.93841552734375,227.7619171142578,523.1099853515625,13.155282020568848,121.39093017578125,117.16875457763672,223.3333282470703,343.78692626953125,201.65625,47.31452178955078
2021-03-23,119.71662902832031,78.37999725341797,156.875,85.48880767822266,185.63531494140625,102.04145050048828,57.735862731933594,132.8549346923828,45.23872375488281,346.245849609375,289.0442810058594,229.29647827148438,535.0900268554688,13.040054321289062,122.85322570800781,119.34689331054688,220.72000122070312,345.3238220214844,201.80166625976562,46.7306022644043
2021-03-24,117.32305908203125,76.4800033569336,154.35350036621094,87.7775650024414,181.6910858154297,101.64878845214844,56.42616653442383,133.88604736328125,45.35316467285156,350.51458740234375,280.6006774902344,227.2504119873047,520.8099975585938,12.613309860229492,122.28062438964844,119.31086730957031,210.08999633789062,347.2917175292969,201.72412109375,47.67841720581055
2021-03-25,117.81153869628906,76.22000122070312,152.31300354003906,88.0877685546875,183.84518432617188,101.6139907836914,56.40797424316406,135.60165405273438,45.7933235168457,349.25732421875,277.2191162109375,224.2391815185547,502.8599853515625,12.505812644958496,123.00300598144531,120.1389389038086,213.4633331298828,347.7508544921875,201.62716674804688,47.54300308227539
2021-03-26,118.41724395751953,77.41000366210938,152.60150146484375,90.10823822021484,182.87139892578125,101.17609405517578,59.00008773803711,137.85943603515625,46.691219329833984,356.8398132324219,281.47576904296875,228.23483276367188,508.04998779296875,12.809098243713379,125.70743560791016,121.91204833984375,206.23666381835938,352.8019104003906,207.01756286621094,48.83778762817383
2021-03-29,118.59310913085938,77.13999938964844,153.7864990234375,89.63874816894531,181.81895446777344,102.1900634765625,58.663570404052734,135.71717834472656,47.404258728027344,353.69183349609375,289.2332458496094,227.03810119628906,513.9500122070312,12.917841911315918,127.566162109375,123.82014465332031,203.76333618164062,355.2196350097656,207.96768188476562,48.57544708251953
2021-03-30,117.137451171875,76.0,152.76449584960938,88.80876159667969,182.48780822753906,102.16968536376953,57.99961853027344,137.3171844482422,46.788055419921875,349.1015319824219,286.42864990234375,223.76626586914062,513.3900146484375,12.841523170471191,125.56647491455078,121.91204833984375,211.8733367919922,350.0655517578125,205.43731689453125,47.97460174560547
2021-03-31,119.3355941772461,78.5,154.70399475097656,87.85299682617188,181.49436950683594,102.82032012939453,58.20881271362305,135.31716918945312,46.400718688964844,347.006103515625,292.9229736328125,227.54959106445312,521.6599731445312,13.316904067993164,124.60626220703125,121.89403533935547,222.64332580566406,348.6692810058594,205.2724609375,47.246822357177734
2021-04-01,120.166015625,81.08999633789062,158.0500030517578,88.6578369140625,185.8713836669922,106.25588989257812,58.70904541015625,136.63275146484375,46.22466278076172,354.07196044921875,297.03045654296875,233.90016174316406,539.4199829101562,13.779317855834961,124.45653533935547,120.85895538330078,220.5833282470703,343.9837646484375,210.2460174560547,48.56698226928711
2021-04-05,122.99922180175781,81.43000030517578,161.3365020751953,87.61825561523438,185.40908813476562,110.61994934082031,60.51897048950195,137.3570098876953,46.48875427246094,358.9643249511719,307.22454833984375,240.38587951660156,540.6699829101562,13.9546537399292,126.1126480102539,122.81208801269531,230.35000610351562,346.8980712890625,212.35951232910156,47.81381607055664
2021-04-06,123.30205535888672,81.44000244140625,161.1909942626953,86.83858489990234,186.61892700195312,110.5802001953125,59.62764358520508,136.39134216308594,46.82326126098633,360.18267822265625,304.5890197753906,239.2180633544922,544.530029296875,13.828947067260742,126.5619125366211,122.8570785522461,230.5399932861328,341.4534912109375,211.98147583007812,47.67841720581055
2021-04-07,124.95311737060547,82.19999694824219,163.96949768066406,87.34999084472656,184.48451232910156,111.8193359375,60.25520324707031,138.52835083007812,46.90248489379883,361.65435791015625,311.3817138671875,241.1868896484375,546.989990234375,14.110285758972168,126.33287048339844,123.0730972290039,223.6566619873047,342.64373779296875,212.58251953125,47.88997268676758
2021-04-08,127.3564224243164,83.3499984741211,164.96499633789062,86.36908721923828,184.2484588623047,112.60267639160156,60.98283004760742,138.69822692871094,46.76164245605469,368.5821228027344,311.3121337890625,244.42010498046875,554.5800170898438,14.283378601074219,125.56647491455078,123.54112243652344,227.93333435058594,341.9408264160156,213.96893310546875,47.390689849853516
2021-04-09,129.93560791015625,82.76000213623047,168.61000061035156,86.28526306152344,184.80911254882812,113.61862182617188,62.08333969116211,139.7353973388672,46.814453125,370.8653869628906,310.75518798828125,246.92945861816406,555.3099975585938,14.36618423461914,125.59291076660156,122.7401123046875,225.67333984375,352.63311767578125,215.7333984375,47.280662536621094
2021-04-12,128.2161865234375,78.58000183105469,168.96949768066406,85.32949829101562,183.4320526123047,112.07332611083984,59.49122619628906,139.4403533935547,46.964115142822266,370.6312255859375,309.8402099609375,246.98736572265625,552.780029296875,15.173284530639648,125.98929595947266,123.23512268066406,233.9933319091797,352.61444091796875,214.7154083251953,46.96754837036133
2021-04-13,131.3326873779297,80.19000244140625,170.0,85.71517181396484,182.44845581054688,112.69363403320312,59.318416595458984,137.77723693847656,46.735233306884766,368.9626770019531,308.0699157714844,249.4774169921875,553.72998046875,15.642679214477539,126.01575469970703,121.60601806640625,254.10667419433594,350.9463806152344,214.27914428710938,47.14527130126953
2021-04-14,128.98794555664062,78.55000305175781,166.64999389648438,87.41705322265625,184.3861541748047,112.07579803466797,58.38161849975586,135.20216369628906,46.7264404296875,369.1481018066406,301.1677551269531,246.6785430908203,540.02001953125,15.241125106811523,125.18766784667969,122.04704284667969,244.07666015625,352.00537109375,215.2098846435547,48.50774383544922
2021-04-15,131.40106201171875,83.01000213623047,168.95449829101562,86.70442962646484,182.8812255859375,114.15444946289062,59.136512756347656,136.060546875,46.94650650024414,377.12005615234375,306.1404724121094,250.45223999023438,549.219970703125,16.09935760498047,125.36387634277344,123.52313995361328,246.28334045410156,365.48089599609375,219.3787384033203,48.22002029418945
2021-04-16,131.06890869140625,82.1500015258789,169.9720001220703,86.31880187988281,184.18942260742188,114.20911407470703,58.89093780517578,137.0709228515625,47.254615783691406,376.80780029296875,304.5094909667969,251.64894104003906,546.5399780273438,15.875131607055664,126.9935531616211,123.53211212158203,246.5933380126953,366.4180603027344,219.50477600097656,47.94920349121094
2021-04-19,131.73321533203125,81.11000061035156,168.60049438476562,86.57029724121094,184.3566436767578,114.43975830078125,57.872291564941406,136.4897003173828,47.53630065917969,372.8949890136719,300.5909729003906,249.7186737060547,554.4400024414062,15.325674057006836,127.5133285522461,122.95608520507812,238.2100067138672,365.3216247558594,218.90367126464844,47.79688262939453
2021-04-20,130.0430908203125,79.2699966430664,166.7344970703125,84.9522476196289,179.79270935058594,114.00384521484375,57.02643585205078,133.46754455566406,47.68595886230469,367.4990234375,300.9986877441406,249.2554473876953,549.5700073242188,15.135623931884766,128.3590087890625,123.98216247558594,239.663330078125,371.5907897949219,216.47021484375,46.789825439453125
2021-04-21,130.42408752441406,81.61000061035156,168.1009979248047,86.12596130371094,180.1074676513672,113.98694610595703,57.93595504760742,134.6031036376953,48.073299407958984,373.8121643066406,299.8251647949219,251.49456787109375,508.8999938964844,15.324430465698242,129.4777374267578,123.172119140625,248.0399932861328,373.7275390625,220.51303100585938,47.390689849853516
2021-04-22,128.90005493164062,79.05999755859375,165.45199584960938,84.63367462158203,179.7632293701172,112.72593688964844,56.908203125,131.76866149902344,47.923641204833984,374.0658874511719,294.9021301269531,248.20347595214844,508.7799987792969,14.81537914276123,128.6761474609375,121.94924926757812,239.89666748046875,371.6002197265625,220.62936401367188,46.77290725708008
2021-04-23,131.22523498535156,82.76000213623047,167.04400634765625,85.13668823242188,180.01895141601562,115.08094024658203,53.87953186035156,134.29013061523438,47.95005416870117,377.6761779785156,299.4869689941406,252.044677734375,505.54998779296875,15.229400634765625,128.46470642089844,121.3242416381836,243.13333129882812,375.13311767578125,222.98524475097656,47.02678680419922
2021-04-26,131.615966796875,85.41000366210938,170.4499969482422,85.11153411865234,181.2484588623047,115.64956665039062,53.44296646118164,134.62098693847656,47.23700714111328,378.0762634277344,301.3866271972656,252.43075561523438,510.29998779296875,15.44165325164795,126.288818359375,118.89665222167969,246.06666564941406,370.9629821777344,223.3148956298828,47.119876861572266
2021-04-27,131.29356384277344,85.20999908447266,170.8715057373047,86.100830078125,181.61239624023438,114.67436218261719,52.724449157714844,135.23789978027344,47.16658020019531,379.6374206542969,301.9136657714844,252.8361053466797,505.54998779296875,15.34562873840332,125.87480926513672,118.82423400878906,234.913330078125,369.6885070800781,222.89804077148438,47.73764419555664
2021-04-28,130.50222778320312,84.0199966430664,172.9250030517578,88.21351623535156,180.3828887939453,118.2923583984375,52.406124114990234,136.11416625976562,47.175384521484375,386.0578918457031,305.4244384765625,245.6844482421875,506.5199890136719,15.240875244140625,124.94103240966797,119.02350616455078,231.46665954589844,369.77288818359375,226.33004760742188,49.17628860473633
2021-04-29,130.4045867919922,83.91000366210938,173.5655059814453,89.6219711303711,182.2910919189453,120.77657318115234,53.00640106201172,138.76083374023438,47.76518249511719,379.5203857421875,327.712158203125,243.70596313476562,509.0,15.288761138916016,126.79975891113281,120.02892303466797,225.6666717529297,376.29510498046875,229.63609313964844,49.87868881225586
2021-04-30,128.43113708496094,81.62000274658203,173.37100219726562,86.4110107421875,182.96975708007812,119.7939224243164,52.32425308227539,137.5269012451172,47.518699645996094,372.7973327636719,323.3063049316406,243.38743591308594,513.469970703125,14.974251747131348,126.9935531616211,120.85324096679688,236.47999572753906,373.71807861328125,226.4366912841797,48.44004821777344
2021-05-03,129.4862060546875,78.55000305175781,169.32449340820312,88.47339630126953,182.46812438964844,119.05084228515625,52.07868957519531,137.12454223632812,47.9588508605957,370.2019348144531,320.8199768066406,243.07859802246094,509.1099853515625,14.801908493041992,128.42947387695312,122.28439331054688,228.3000030517578,380.3715515136719,225.5156707763672,49.777137756347656
